Raw_ID,ID,CPP_ID,PPP_ID,MS_ID,USZ_ID,Tissue,Batch,Date,Year,Month,Day
GUOT_PC1_170210_CPP160_SW,PPPB1136,CPP160,PPP141,PC1,G_2007.0918,N,6,170210,17,2,10
GUOT_PC6_170727_CPP574_SW,PPPB1137,CPP574,PPP499,PC6,G_2011.0920,N,23,170727,17,7,27
GUOT_PC2_170213_CPP105_SW,PPPB1138,CPP105,PPP94,PC2,G_2008.0540,T,4,170213,17,2,13
GUOT_PC4_170711_CPP547_SW,PPPB1139,CPP547,PPP479,PC4,G_2011.0725,N,21,170711,17,7,11
GUOT_PC4_170127_PCPOOL9_SW,PPPB1140,PCPOOL9,PC15AQUA,PC4,NA,A,8,170127,17,1,27
GUOT_PC2_170215_CPP299_SW,PPPB1141,CPP299,PPP292,PC2,G_2010.0140,T,11,170215,17,2,15
GUOT_PC4_170127_CPP196_SW,PPPB1142,CPP196,PPP198,PC4,G_2009.0333,T,8,170127,17,1,27
GUOT_PC4_170203_CPP17_SW,PPPB1143,CPP17,PPP18,PC4,G_2007.0803,T,1,170203,17,2,3
GUOT_PC4_170127_CPP201_SW,PPPB1144,CPP201,PPP202,PC4,G_2009.0383,T,8,170127,17,1,27
GUOT_PC3_170210_CPP507_SW,PPPB1145,CPP507,PPP435,PC3,G_2011.0416,N,19,170210,17,2,10
GUOT_PC2_170206_CPP470_SW,PPPB1146,CPP470,PPP404,PC2,G_2011.0221,T,18,170206,17,2,6
GUOT_170728_PC6_CPP643_SW,PPPB1147,CPP643,PPP528,PC6,G_2012.0008,T,27,170728,17,7,28
GUOT_PC3_170215_CPP364_SW,PPPB1148,CPP364,PPP348,PC3,G_2010.0525,T,14,170215,17,2,15
GUOT_PC1_170210_CPP147_SW,PPPB1149,CPP147,PPP130,PC1,G_2008.0850,T,6,170210,17,2,10
GUOT_PC5_170802_CPP699,PPPB1150,CPP699,PPP574,PC5,G_2012.0379,T,31,170802,17,8,2
GUOT_PC2_170208_CPP111_SW,PPPB1151,CPP111,PPP99,PC2,G_2008.0573,N,5,170208,17,2,8
GUOT_PC1_170727_CPP521_SW,PPPB1152,CPP521,PPP458,PC1,G_2011.0555,T,20,170727,17,7,27
GUOT_PC3_170217_CPP205_SW,PPPB1153,CPP205,PPP206,PC3,G_2009.0416,T,8,170217,17,2,17
GUOT_PC1_170210_CPP153_SW,PPPB1154,CPP153,PPP135,PC1,G_2008.0894,N,6,170210,17,2,10
GUOT_PC4_170127_CPP199_SW,PPPB1155,CPP199,PPP201,PC4,G_2009.0383,N,8,170127,17,1,27
GUOT_PC2_170130_CPP141_SW,PPPB1156,CPP141,PPP125,PC2,G_2008.0795,N,6,170130,17,1,30
GUOT_PC3_170213_CPP33_SW,PPPB1157,CPP33,PPP30,PC3,G_2008.0029,T,2,170213,17,2,13
GUOT_170730_PC6_CPP699_SW,PPPB1158,CPP699,PPP574,PC6,G_2012.0379,T,31,170730,17,7,30
GUOT_PC2_170213_CPP109_SW,PPPB1159,CPP109,PPP98,PC2,G_2008.0551,T,4,170213,17,2,13
GUOT_PC2_170208_CPP110_SW,PPPB1160,CPP110,CTRL1C,PC2,NA,C,5,170208,17,2,8
GUOT_PC1_170210_CPP141_SW,PPPB1161,CPP141,PPP125,PC1,G_2008.0795,N,6,170210,17,2,10
GUOT_PC2_170203_CPP379_SW,PPPB1162,CPP379,PPP361,PC2,G_2010.0655,N,14,170203,17,2,3
GUOT_PC2_170217_CPP447_SW,PPPB1163,CPP447,PPP170,PC2,G_2009.0151,T,17,170217,17,2,17
GUOT_PC4_170127_CPP214_SW,PPPB1164,CPP214,PPP215,PC4,G_2009.0470,N,8,170127,17,1,27
GUOT_PC4_170224_CPP169_SW,PPPB1165,CPP169,RP174,PC4,G_2009.0171,T,7,170224,17,2,24
GUOT_PC3_170130_CPP191_SW,PPPB1166,CPP191,PPP194,PC3,G_2009.0296,T,7,170130,17,1,30
GUOT_PC4_170130_CPP306_SW,PPPB1167,CPP306,PPP298,PC4,G_2010.0150,T,12,170130,17,1,30
GUOT_170802_PC1_CPP663_SW,PPPB1168,CPP663,PPP542,PC1,G_2012.0091,T,29,170802,17,8,2
GUOT_PC3_170220_CPP355_SW,PPPB1169,CPP355,PPP340,PC3,G_2010.0471,T,13,170220,17,2,20
GUOT_PC4_170718_CPP589_SW,PPPB1170,CPP589,PPP512,PC4,G_2011.1029,T,24,170718,17,7,18
GUOT_PC2_170217_CPP455_SW,PPPB1171,CPP455,PPP189,PC2,G_2009.0283,N,17,170217,17,2,17
GUOT_PC2_170127_CPP45_SW,PPPB1172,CPP45,PPP42,PC2,G_2008.0133,T,2,170127,17,1,27
GUOT_PC3_170217_CPP203_SW,PPPB1173,CPP203,PPP204,PC3,G_2009.0413,T,8,170217,17,2,17
GUOT_PC3_170206_CPP391_SW,PPPB1174,CPP391,PPP372,PC3,G_2010.0719,T,15,170206,17,2,6
GUOT_PC5_170726_CPP551_SW,PPPB1175,CPP551,PPP481,PC5,G_2011.0758,N,22,170726,17,7,26
GUOT_PC2_170201_CPP269_SW,PPPB1176,CPP269,PPP266,PC2,G_2009.0841,T,10,170201,17,2,1
GUOT_PC4_170201_CPP427_SW,PPPB1177,CPP427,RP137,PC4,G_2009.0025,N,16,170201,17,2,1
GUOT_PC1_170206_CPP460_SW,PPPB1178,CPP460,PPP193,PC1,G_2009.0296,N,17,170206,17,2,6
GUOT_PC2_170208_CPP119_SW,PPPB1179,CPP119,PPP106,PC2,G_2008.0612,T,5,170208,17,2,8
GUOT_PC1_170127_CPP27_SW,PPPB1180,CPP27,PPP25,PC1,G_2007.0873,N,1,170127,17,1,27
GUOT_PC2_170208_CPP125_SW,PPPB1181,CPP125,PPP111,PC2,G_2008.0658,N,5,170208,17,2,8
GUOT_PC2_170213_CPP101_SW,PPPB1182,CPP101,PPP91,PC2,G_2008.0524,N,4,170213,17,2,13
GUOT_PC5_170802_CPP703,PPPB1183,CPP703,PPP577,PC5,G_2012.0412,N,31,170802,17,8,2
GUOT_PC5_170730_CPP574_SW,PPPB1184,CPP574,PPP499,PC5,G_2011.0920,N,23,170730,17,7,30
GUOT_PC2_170127_CPP41_SW,PPPB1185,CPP41,PPP38,PC2,G_2008.0091,T,2,170127,17,1,27
GUOT_PC2_170201_CPP265_SW,PPPB1186,CPP265,PPP263,PC2,G_2009.0812,N,10,170201,17,2,1
GUOT_PC3_170125_CPP77_SW,PPPB1187,CPP77,RP70,PC3,G_2008.0321,T,3,170125,17,1,25
GUOT_PC5_170726_CPP559_SW,PPPB1188,CPP559,PPP488,PC5,G_2011.0802,T,22,170726,17,7,26
GUOT_PC3_170213_CPP49_SW,PPPB1189,CPP49,PPP44,PC3,G_2008.0158,T,2,170213,17,2,13
GUOT_PC2_170213_CPP100_SW,PPPB1190,CPP100,PPP90,PC2,G_2008.0506,T,4,170213,17,2,13
GUOT_170802_PC1_CPP668_SW,PPPB1191,CPP668,PPP548,PC1,G_2012.0128,T,29,170802,17,8,2
GUOT_170731_PC6_CPP651_SW,PPPB1192,CPP651,PPP534,PC6,G_2012.0030,T,28,170731,17,7,31
GUOT_PC2_170220_CPP305_SW,PPPB1193,CPP305,PPP297,PC2,G_2010.0150,N,12,170220,17,2,20
GUOT_PC4_170224_CPP173_SW,PPPB1194,CPP173,PPP178,PC4,G_2009.0190,T,7,170224,17,2,24
GUOT_PC3_170210_CPP503_SW,PPPB1195,CPP503,PPP432,PC3,G_2011.0387,T,19,170210,17,2,10
GUOT_PC4_170223_CPP226_SW,PPPB1196,CPP226,RP229,PC4,G_2009.0584,N,9,170223,17,2,23
GUOT_PC3_170202_PCPOOL12_SW,PPPB1197,PCPOOL12,PC15AQUA,PC3,NA,A,11,170202,17,2,2
GUOT_PC1_170210_CPP159_SW,PPPB1198,CPP159,PPP140,PC1,G_2007.0916,T,6,170210,17,2,10
GUOT_PC1_170125_CPP11_SW,PPPB1199,CPP11,PPP10,PC1,G_2007.0700,T,1,170125,17,1,25
GUOT_PC3_170215_CPP363_SW,PPPB1200,CPP363,PPP347,PC3,G_2010.0525,N,14,170215,17,2,15
GUOT_PC4_170224_CPP193_SW,PPPB1201,CPP193,PPP196,PC4,G_2009.0329,T,7,170224,17,2,24
GUOT_PC2_170217_CPP453_SW,PPPB1202,CPP453,PPP187,PC2,G_2009.0271,N,17,170217,17,2,17
GUOT_170728_PC1_CPP592_SW,PPPB1203,CPP592,PPP514,PC1,G_2011.1040,T,24,170728,17,7,28
GUOT_PC3_170213_CPP53_SW,PPPB1204,CPP53,RP49,PC3,G_2008.0191,N,2,170213,17,2,13
GUOT_PC2_170220_CPP313B_SW,PPPB1205,CPP313B,RP303,PC2,G_2010.0176,N,12,170220,17,2,20
GUOT_PC3_170206_CPP398_SW,PPPB1206,CPP398,PPP377,PC3,G_2010.0794,N,15,170206,17,2,6
GUOT_PC4_170712_CPP600_SW,PPPB1207,CPP600,PPP225,PC4,G_2009.0563,N,25,170712,17,7,12
GUOT_PC4_170223_CPP242_SW,PPPB1208,CPP242,PPP244,PC4,G_2009.0687,T,9,170223,17,2,23
GUOT_PC2_170201_CPP271_SW,PPPB1209,CPP271,PPP268,PC2,G_2009.0816,T,10,170201,17,2,1
GUOT_PC6_170727_CPP572_SW,PPPB1210,CPP572,PPP497,PC6,G_2011.0897,N,23,170727,17,7,27
GUOT_PC4_170223_CPP248_SW,PPPB1211,CPP248,PPP249,PC4,G_2009.0703,N,9,170223,17,2,23
GUOT_PC4_170227_CPP469_SW,PPPB1212,CPP469,PPP403,PC4,G_2011.0221,N,18,170227,17,2,27
GUOT_PC4_170130_CPP320_SW,PPPB1213,CPP320,PPP310,PC4,G_2010.0242,T,12,170130,17,1,30
GUOT_PC4_170201_CPP426_SW,PPPB1214,CPP426,PPP137,PC4,G_2009.0025,N,16,170201,17,2,1
GUOT_PC2_170206_CPP479_SW,PPPB1215,CPP479,PPP410,PC2,G_2011.0247,T,18,170206,17,2,6
GUOT_PC1_170213_CPP431_SW,PPPB1216,CPP431,PPP141,PC1,G_2007.0918,N,16,170213,17,2,13
GUOT_PC3_170217_CPP197_SW,PPPB1217,CPP197,PPP199,PC3,G_2009.0382,N,8,170217,17,2,17
GUOT_PC4_170127_CPP200_SW,PPPB1218,CPP200,RP201,PC4,G_2009.0383,N,8,170127,17,1,27
GUOT_170802_PC1_CPP660_SW,PPPB1219,CPP660,CTRL10B,PC1,NA,C,29,170802,17,8,2
GUOT_170801_PC6_CPP539_SW,PPPB1220,CPP539,PPP473,PC6,G_2011.0716,N,21,170801,17,8,1
GUOT_PC4_170227_CPP482_SW,PPPB1221,CPP482,PPP413,PC4,G_2011.0276,N,18,170227,17,2,27
GUOT_PC1_170127_CPP18_SW,PPPB1222,CPP18,PPP19,PC1,G_2007.0812,N,1,170127,17,1,27
GUOT_170730_PC1_CPP655_SW,PPPB1223,CPP655,PPP538,PC1,G_2012.0053,T,28,170730,17,7,30
GUOT_PC1_170215_CPP391_SW,PPPB1224,CPP391,PPP372,PC1,G_2010.0719,T,15,170215,17,2,15
GUOT_PC2_170127_CPP47_SW,PPPB1225,CPP47,PPP43,PC2,G_2008.0158,N,2,170127,17,1,27
GUOT_170728_PC6_CPP642_SW,PPPB1226,CPP642,PPP527,PC6,G_2012.0008,N,27,170728,17,7,28
GUOT_PC2_170208_CPP128_SW,PPPB1227,CPP128,PPP113,PC2,G_2008.0666,N,5,170208,17,2,8
GUOT_PC4_170227_CPP484_SW,PPPB1228,CPP484,PPP415,PC4,G_2011.0309,N,18,170227,17,2,27
GUOT_PC2_170206_CPP466_SW,PPPB1229,CPP466,PPP400,PC2,G_2011.0212,T,18,170206,17,2,6
GUOT_PC2_170213_PCPOOL4_SW,PPPB1230,PCPOOL4,PC15AQUA,PC2,NA,A,4,170213,17,2,13
GUOT_PC5_170726_CPP556_SW,PPPB1231,CPP556,PPP485,PC5,G_2011.0795,N,22,170726,17,7,26
GUOT_PC3_170220_CPP353_SW,PPPB1232,CPP353,PPP338,PC3,G_2010.0442,T,13,170220,17,2,20
GUOT_PC4_170714_CPP666_SW,PPPB1233,CPP666,RP546,PC4,G_2012.0125,T,29,170714,17,7,14
GUOT_PC4_170716_CPP555_SW,PPPB1234,CPP555,PPP484,PC4,G_2011.0779,T,22,170716,17,7,16
GUOT_PC2_170215_CPP280_SW,PPPB1235,CPP280,PPP276,PC2,G_2010.0027,T,11,170215,17,2,15
GUOT_PC3_170213_CPP44_SW,PPPB1236,CPP44,PPP41,PC3,G_2008.0133,N,2,170213,17,2,13
GUOT_PC3_170210_CPP500_SW,PPPB1237,CPP500,PPP429,PC3,G_2011.0384,N,19,170210,17,2,10
GUOT_PC1_170215_CPP397_SW,PPPB1238,CPP397,PPP376,PC1,G_2010.0774,T,15,170215,17,2,15
GUOT_PC2_170127_CPP48_SW,PPPB1239,CPP48,RP43,PC2,G_2008.0158,N,2,170127,17,1,27
GUOT_PC2_170130_CPP155_SW,PPPB1240,CPP155,RP136,PC2,G_2008.0894,T,6,170130,17,1,30
GUOT_PC3_170210_CPP493_SW,PPPB1241,CPP493,PPP423,PC3,G_2011.0349,N,19,170210,17,2,10
GUOT_PC3_170202_CPP276_SW,PPPB1242,CPP276,PPP272,PC3,G_2010.0014,T,11,170202,17,2,2
GUOT_PC1_170202_CPP333_SW,PPPB1243,CPP333,PPP321,PC1,G_2010.0305,N,13,170202,17,2,2
GUOT_PC1_170131_CPP235_SW,PPPB1244,CPP235,PPP237,PC1,G_2009.0654,N,9,170131,17,1,31
GUOT_PC2_170203_CPP360_SW,PPPB1245,CPP360,PPP344,PC2,G_2010.0479,T,14,170203,17,2,3
GUOT_170802_PC1_CPP666_SW,PPPB1246,CPP666,RP546,PC1,G_2012.0125,T,29,170802,17,8,2
GUOT_PC2_170203_CPP383_SW,PPPB1247,CPP383,PPP367,PC2,G_2010.0700,N,14,170203,17,2,3
GUOT_PC3_170210_CPP501_SW,PPPB1248,CPP501,PPP430,PC3,G_2011.0384,T,19,170210,17,2,10
GUOT_PC3_170130_CPP174_SW,PPPB1249,CPP174,PPP179,PC3,G_2009.0195,N,7,170130,17,1,30
GUOT_PC1_170206_CPP443_SW,PPPB1250,CPP443,PPP167,PC1,G_2009.0141,N,17,170206,17,2,6
GUOT_PC5_170726_CPP563_SW,PPPB1251,CPP563,RP491,PC5,G_2011.0830,N,22,170726,17,7,26
GUOT_PC3_170202_CPP274_SW,PPPB1252,CPP274,CTRL4C,PC3,NA,C,11,170202,17,2,2
GUOT_PC4_170124_CPP103_SW,PPPB1253,CPP103,RP92,PC4,G_2008.0524,T,4,170124,17,1,24
GUOT_PC4_170718_CPP583_SW,PPPB1254,CPP583,PPP505,PC4,G_2011.0992,N,24,170718,17,7,18
GUOT_PC1_170206_CPP454_SW,PPPB1255,CPP454,PPP188,PC1,G_2009.0271,T,17,170206,17,2,6
GUOT_PC4_170227_CPP471_SW,PPPB1256,CPP471,RP404,PC4,G_2011.0221,T,18,170227,17,2,27
GUOT_PC3_170210_CPP502_SW,PPPB1257,CPP502,PPP431,PC3,G_2011.0387,N,19,170210,17,2,10
GUOT_PC3_170202_CPP293_SW,PPPB1258,CPP293,PPP286,PC3,G_2010.0105,T,11,170202,17,2,2
GUOT_PC4_170711_CPP549_SW,PPPB1259,CPP549,PPP480,PC4,G_2011.0725,T,21,170711,17,7,11
GUOT_PC3_170206_CPP408_SW,PPPB1260,CPP408,PPP387,PC3,G_2011.0023,N,15,170206,17,2,6
GUOT_PC3_170125_CPP69_SW,PPPB1261,CPP69,PPP63,PC3,G_2008.0287,N,3,170125,17,1,25
GUOT_PC4_170301_CPP510_SW,PPPB1262,CPP510,PPP438,PC4,G_2011.0418,T,19,170301,17,3,1
GUOT_170802_PC1_CPP667_SW,PPPB1263,CPP667,PPP547,PC1,G_2012.0128,N,29,170802,17,8,2
GUOT_PC2_170215_PCPOOL12_SW,PPPB1264,PCPOOL12,PC15AQUA,PC2,NA,A,11,170215,17,2,15
GUOT_PC4_170130_CPP317_SW,PPPB1265,CPP317,PPP307,PC4,G_2010.0227,N,12,170130,17,1,30
GUOT_PC2_170210_CPP86_SW,PPPB1266,CPP86,PPP77,PC2,G_2008.0399,N,4,170210,17,2,10
GUOT_PC1_170215_CPP387_SW,PPPB1267,CPP387,PPP369,PC1,G_2010.0709,N,15,170215,17,2,15
GUOT_PC1_170217_CPP250_SW,PPPB1268,CPP250,CRTL3C,PC1,NA,C,10,170217,17,2,17
GUOT_PC3_170202_CPP278_SW,PPPB1269,CPP278,PPP274,PC3,G_2010.0018,T,11,170202,17,2,2
GUOT_170731_PC6_CPP657_SW,PPPB1270,CPP657,PPP539,PC6,G_2012.0090,N,28,170731,17,7,31
GUOT_PC5_170726_CPP562_SW,PPPB1271,CPP562,PPP491,PC5,G_2011.0830,N,22,170726,17,7,26
GUOT_PC2_170208_CPP127_SW,PPPB1272,CPP127,PPP112,PC2,G_2008.0658,T,5,170208,17,2,8
GUOT_PC4_170716_CPP557_SW,PPPB1273,CPP557,PPP486,PC4,G_2011.0795,T,22,170716,17,7,16
GUOT_170730_PC6_PCPOOL34_SW,PPPB1274,PCPOOL34,PC15AQUA,PC6,NA,A,31,170730,17,7,30
GUOT_PC2_170206_CPP490_SW,PPPB1275,CPP490,PPP421,PC2,G_2011.0344,N,18,170206,17,2,6
GUOT_PC3_170217_CPP204_SW,PPPB1276,CPP204,PPP205,PC3,G_2009.0416,N,8,170217,17,2,17
GUOT_PC1_170213_CPP430_SW,PPPB1277,CPP430,PPP140,PC1,G_2007.0916,T,16,170213,17,2,13
GUOT_PC3_170215_CPP358_SW,PPPB1278,CPP358,CTRL5B,PC3,NA,C,14,170215,17,2,15
GUOT_PC2_170220_CPP459_SW,PPPB1279,CPP459,PPP192,PC2,G_2009.0285,T,17,170220,17,2,20
GUOT_PC3_170215_CPP367_SW,PPPB1280,CPP367,RP350,PC3,G_2010.0535,T,14,170215,17,2,15
GUOT_PC4_170224_CPP188_SW,PPPB1281,CPP188,PPP191,PC4,G_2009.0285,N,7,170224,17,2,24
GUOT_170803_PC6_CPP679_SW,PPPB1282,CPP679,PPP557,PC6,G_2012.0207,N,30,170803,17,8,3
GUOT_PC3_170215_CPP384_SW,PPPB1283,CPP384,PPP368,PC3,G_2010.0700,T,14,170215,17,2,15
GUOT_PC4_170223_CPP231_SW,PPPB1284,CPP231,PPP234,PC4,G_2009.0599,T,9,170223,17,2,23
GUOT_PC1_170131_CPP237_SW,PPPB1285,CPP237,PPP239,PC1,G_2009.0659,N,9,170131,17,1,31
GUOT_PC1_170210_CPP138_SW,PPPB1286,CPP138,CTRL2C,PC1,NA,C,6,170210,17,2,10
GUOT_PC4_170223_CPP244_SW,PPPB1287,CPP244,PPP246,PC4,G_2009.0689,T,9,170223,17,2,23
GUOT_PC3_170130_CPP168_SW,PPPB1288,CPP168,PPP174,PC3,G_2009.0171,T,7,170130,17,1,30
GUOT_170803_PC1_CPP608_SW,PPPB1289,CPP608,RP396,PC1,G_2011.0130,T,25,170803,17,8,3
GUOT_PC2_170208_CPP115_SW,PPPB1290,CPP115,PPP102,PC2,G_2008.0576,T,5,170208,17,2,8
GUOT_PC1_170206_CPP445_SW,PPPB1291,CPP445,PPP168,PC1,G_2009.0141,T,17,170206,17,2,6
GUOT_PC1_170217_CPP258_SW,PPPB1292,CPP258,RP256,PC1,G_2009.0736,T,10,170217,17,2,17
GUOT_PC3_170217_CPP201_SW,PPPB1293,CPP201,PPP202,PC3,G_2009.0383,T,8,170217,17,2,17
GUOT_PC5_170726_CPP560_SW,PPPB1294,CPP560,PPP489,PC5,G_2011.0814,N,22,170726,17,7,26
GUOT_PC5_170730_CPP579_SW,PPPB1295,CPP579,RP502,PC5,G_2011.0938,T,23,170730,17,7,30
GUOT_PC5_170730_CPP569_SW,PPPB1296,CPP569,PPP495,PC5,G_2011.0855,N,23,170730,17,7,30
GUOT_PC2_170208_CPP126_SW,PPPB1297,CPP126,RP111,PC2,G_2008.0658,N,5,170208,17,2,8
GUOT_PC1_170202_CPP355_SW,PPPB1298,CPP355,PPP340,PC1,G_2010.0471,T,13,170202,17,2,2
GUOT_PC3_170202_CPP291_SW,PPPB1299,CPP291,PPP285,PC3,G_2010.0105,N,11,170202,17,2,2
GUOT_170731_PC1_CPP621_SW,PPPB1300,CPP621,PPP452,PC1,G_2011.0491,T,26,170731,17,7,31
GUOT_PC3_170213_CPP37_SW,PPPB1301,CPP37,PPP34,PC3,G_2008.0082,T,2,170213,17,2,13
GUOT_PC4_170127_CPP221_SW,PPPB1302,CPP221,PPP222,PC4,G_2009.0508,T,8,170127,17,1,27
GUOT_PC3_170215_CPP375_SW,PPPB1303,CPP375,RP357,PC3,G_2010.0623,N,14,170215,17,2,15
GUOT_PC2_170201_CPP256_SW,PPPB1304,CPP256,PPP255,PC2,G_2009.0736,N,10,170201,17,2,1
GUOT_PC5_170802_CPP693,PPPB1305,CPP693,PPP569,PC5,G_2012.0323,N,31,170802,17,8,2
GUOT_PC1_170127_CPP23_SW,PPPB1306,CPP23,RP22,PC1,G_2007.0857,T,1,170127,17,1,27
GUOT_PC3_170215_CPP362_SW,PPPB1307,CPP362,PPP346,PC3,G_2010.0513,T,14,170215,17,2,15
GUOT_170731_PC1_CPP614_SW,PPPB1308,CPP614,PPP446,PC1,G_2011.0463,T,26,170731,17,7,31
GUOT_PC4_170712_CPP604_SW,PPPB1309,CPP604,PPP393,PC4,G_2011.0114,N,25,170712,17,7,12
GUOT_PC2_170208_CPP137_SW,PPPB1310,CPP137,PPP122,PC2,G_2008.0713,T,5,170208,17,2,8
GUOT_PC5_170729_CPP688_SW,PPPB1311,CPP688,PPP564,PC5,G_2012.0229,T,30,170729,17,7,29
GUOT_PC1_170208_CPP75_SW,PPPB1312,CPP75,PPP69,PC1,G_2008.0321,N,3,170208,17,2,8
GUOT_PC1_170208_CPP70_SW,PPPB1313,CPP70,PPP64,PC1,G_2008.0287,T,3,170208,17,2,8
GUOT_PC4_170124_CPP93_SW,PPPB1314,CPP93,PPP83,PC4,G_2008.0424,N,4,170124,17,1,24
GUOT_PC3_170220_CPP344_SW,PPPB1315,CPP344,PPP331,PC3,G_2010.0399,N,13,170220,17,2,20
GUOT_PC5_170731_CPP636_SW,PPPB1316,CPP636,RP522,PC5,G_2011.1103,T,27,170731,17,7,31
GUOT_PC2_170220_CPP316C_SW,PPPB1317,CPP316C,PPP306,PC2,G_2010.0182,T,12,170220,17,2,20
GUOT_PC3_170213_CPP46_SW,PPPB1318,CPP46,RP42,PC3,G_2008.0133,T,2,170213,17,2,13
GUOT_PC2_170208_CPP129_SW,PPPB1319,CPP129,PPP114,PC2,G_2008.0666,T,5,170208,17,2,8
GUOT_PC1_170127_CPP25_SW,PPPB1320,CPP25,PPP24,PC1,G_2007.0867,T,1,170127,17,1,27
GUOT_PC2_170130_CPP144_SW,PPPB1321,CPP144,RP127,PC2,G_2008.0814,N,6,170130,17,1,30
GUOT_PC1_170208_CPP66_SW,PPPB1322,CPP66,PPP60,PC1,G_2008.0278,T,3,170208,17,2,8
GUOT_PC2_170203_CPP366_SW,PPPB1323,CPP366,PPP350,PC2,G_2010.0535,T,14,170203,17,2,3
GUOT_PC1_170217_CPP251_SW,PPPB1324,CPP251,PPP251,PC1,G_2009.0710,N,10,170217,17,2,17
GUOT_PC2_170208_CPP121_SW,PPPB1325,CPP121,PPP107,PC2,G_2008.0632,N,5,170208,17,2,8
GUOT_170730_PC6_CPP698_SW,PPPB1326,CPP698,PPP573,PC6,G_2012.0379,N,31,170730,17,7,30
GUOT_170728_PC6_CPP641_SW,PPPB1327,CPP641,RP526,PC6,G_2011.1162,T,27,170728,17,7,28
GUOT_PC3_170213_CPP34_SW,PPPB1328,CPP34,PPP31,PC3,G_2008.0070,N,2,170213,17,2,13
GUOT_PC3_170130_CPP73B_SW,PPPB1329,CPP73B,PPP67,PC3,G_2008.0313,N,3,170130,17,1,30
GUOT_PC4_170224_CPP185_SW,PPPB1330,CPP185,PPP188,PC4,G_2009.0271,T,7,170224,17,2,24
GUOT_PC4_170203_CPP9_SW,PPPB1331,CPP9,PPP8,PC4,G_2007.0676,T,1,170203,17,2,3
GUOT_PC2_170217_CPP441_SW,PPPB1332,CPP441,PPP163,PC2,G_2009.0137,N,17,170217,17,2,17
GUOT_PC4_170130_CPP326_SW,PPPB1333,CPP326,RP315,PC4,G_2010.0269,N,12,170130,17,1,30
GUOT_PC5_170731_CPP632_SW,PPPB1334,CPP632,PPP520,PC5,G_2011.1101,T,27,170731,17,7,31
GUOT_PC5_170727_CPP617_SW,PPPB1335,CPP617,PPP448,PC5,G_2011.0473,T,26,170727,17,7,27
GUOT_170801_PC6_CPP549_SW,PPPB1336,CPP549,PPP480,PC6,G_2011.0725,T,21,170801,17,8,1
GUOT_PC1_170213_CPP419_SW,PPPB1337,CPP419,PPP123,PC1,G_2008.0755,N,16,170213,17,2,13
GUOT_PC4_170124_PCPOOL4_SW,PPPB1338,PCPOOL4,PC15AQUA,PC4,NA,A,4,170124,17,1,24
GUOT_PC3_170215_CPP365_SW,PPPB1339,CPP365,PPP349,PC3,G_2010.0535,N,14,170215,17,2,15
GUOT_PC1_170208_CPP72_SW,PPPB1340,CPP72,PPP66,PC1,G_2008.0302,T,3,170208,17,2,8
GUOT_PC2_170206_CPP489_SW,PPPB1341,CPP489,PPP420,PC2,G_2011.0328,T,18,170206,17,2,6
GUOT_PC4_170130_CPP309_SW,PPPB1342,CPP309,RP300,PC4,G_2010.0155,T,12,170130,17,1,30
GUOT_PC3_170130_CPP79B_SW,PPPB1343,CPP79B,PPP72,PC3,G_2008.0347,T,3,170130,17,1,30
GUOT_PC3_170217_CPP194_SW,PPPB1344,CPP194,CTRL3B,PC3,NA,C,8,170217,17,2,17
GUOT_PC4_170201_PCPOOL17_SW,PPPB1345,PCPOOL17,PC15AQUA,PC4,NA,A,16,170201,17,2,1
GUOT_PC1_170127_CPP13_SW,PPPB1346,CPP13,PPP14,PC1,G_2007.0748,T,1,170127,17,1,27
GUOT_PC2_170217_CPP446_SW,PPPB1347,CPP446,PPP169,PC2,G_2009.0151,N,17,170217,17,2,17
GUOT_PC3_170202_CPP282_SW,PPPB1348,CPP282,RP277,PC3,G_2010.0037,N,11,170202,17,2,2
GUOT_PC4_170716_CPP564_SW,PPPB1349,CPP564,PPP492,PC4,G_2011.0830,T,22,170716,17,7,16
GUOT_PC3_170130_CPP169_SW,PPPB1350,CPP169,RP174,PC3,G_2009.0171,T,7,170130,17,1,30
GUOT_PC3_170220_CPP345_SW,PPPB1351,CPP345,RP331,PC3,G_2010.0399,N,13,170220,17,2,20
GUOT_PC1_170208_CPP77_SW,PPPB1352,CPP77,RP70,PC1,G_2008.0321,T,3,170208,17,2,8
GUOT_PC1_170213_CPP435_SW,PPPB1353,CPP435,RP146,PC1,G_2008.0013,T,16,170213,17,2,13
GUOT_PC4_170127_CPP212_SW,PPPB1354,CPP212,PPP214,PC4,G_2009.0465,T,8,170127,17,1,27
GUOT_PC3_170202_CPP290_SW,PPPB1355,CPP290,PPP284,PC3,G_2010.0108,T,11,170202,17,2,2
GUOT_PC2_170206_CPP473_SW,PPPB1356,CPP473,PPP406,PC2,G_2011.0236,T,18,170206,17,2,6
GUOT_PC2_170201_CPP251_SW,PPPB1357,CPP251,PPP251,PC2,G_2009.0710,N,10,170201,17,2,1
GUOT_PC2_170206_PCPOOL19_SW,PPPB1358,PCPOOL19,PC15AQUA,PC2,NA,A,18,170206,17,2,6
GUOT_PC4_170712_CPP598_SW,PPPB1359,CPP598,PPP160,PC4,G_2009.0122,T,25,170712,17,7,12
GUOT_PC4_170711_CPP535_SW,PPPB1360,CPP535,PPP469,PC4,G_2011.0675,N,21,170711,17,7,11
